OrderID,OrderDate,Region,Category,CustomerSegment,ShipMode,Quantity,UnitPrice,Discount,ShippingCost,Sales,Profit,Month,Year,Quarter
ORD-00873,2023-08-17,East,Food & Beverages,Consumer,Standard Class,9,120.91,0.1,24.61,979.37,117.66,August,2023,Q3
ORD-00874,2022-03-09,East,Electronics,Corporate,Same Day,1,142.03,0.0,44.08,142.03,-14.62,March,2022,Q1
ORD-00875,2022-04-02,East,Furniture,Home Office,First Class,2,87.26,0.2,29.37,139.62,-4.31,April,2022,Q2
ORD-00876,2022-05-13,West,Clothing,Home Office,Standard Class,19,198.38,0.2,37.32,3015.38,231.4,May,2022,Q2
ORD-00877,2023-12-16,East,Electronics,Consumer,Same Day,8,373.13,0.0,20.12,2985.04,227.68,December,2023,Q4
ORD-00878,2023-12-16,South,Electronics,Corporate,Second Class,11,21.81,0.2,13.09,191.93,8.93,December,2023,Q4
ORD-00879,2022-05-16,West,Furniture,Consumer,Standard Class,1,427.8,0.0,16.26,427.8,58.92,May,2022,Q2
ORD-00880,2022-05-01,East,Food & Beverages,Corporate,Standard Class,3,11.56,0.2,43.26,27.74,-34.06,May,2022,Q2
ORD-00881,2023-11-08,South,Clothing,Corporate,Standard Class,6,313.49,0.1,7.44,1692.85,454.78,November,2023,Q4
ORD-00882,2023-07-26,North,Sports,Consumer,Second Class,11,111.1,0.0,32.56,1222.1,196.98,July,2023,Q3
ORD-00883,2023-08-06,South,Clothing,Corporate,Standard Class,7,141.49,0.0,13.01,990.43,329.0,August,2023,Q3
ORD-00884,2022-01-30,North,Food & Beverages,Consumer,Standard Class,6,429.39,0.0,8.25,2576.34,232.68,January,2022,Q1
ORD-00885,2022-04-15,North,Clothing,Consumer,Standard Class,12,362.58,0.1,6.14,3915.86,1354.55,April,2022,Q2
ORD-00886,2022-10-26,East,Electronics,Corporate,Standard Class,19,326.37,0.0,9.89,6201.03,1702.88,October,2022,Q4
ORD-00887,2022-10-05,South,Sports,Corporate,Standard Class,16,341.12,0.2,10.28,4366.34,506.24,October,2022,Q4
ORD-00888,2023-03-27,East,Clothing,Corporate,Standard Class,3,227.54,0.2,26.49,546.1,104.4,March,2023,Q1
ORD-00889,2023-01-04,West,Clothing,Consumer,First Class,13,454.32,0.2,28.15,4724.93,895.36,January,2023,Q1
ORD-00890,2022-07-06,South,Clothing,Home Office,Standard Class,4,340.21,0.0,45.18,1360.84,52.8,July,2022,Q3
ORD-00891,2022-05-20,East,Furniture,Consumer,Standard Class,2,213.25,0.2,25.34,341.2,17.36,May,2022,Q2
ORD-00892,2022-06-05,North,Clothing,Home Office,Standard Class,3,273.33,0.0,36.05,819.99,31.22,June,2022,Q2
ORD-00893,2023-12-05,North,Electronics,Corporate,Standard Class,6,245.68,0.1,28.83,1326.67,135.77,December,2023,Q4
ORD-00894,2023-08-15,South,Furniture,Corporate,First Class,8,284.75,0.4,32.13,1366.8,98.88,August,2023,Q3
ORD-00895,2023-05-23,North,Furniture,Consumer,Standard Class,12,135.85,0.1,32.03,1467.18,418.02,May,2023,Q2
ORD-00896,2022-07-30,North,Furniture,Consumer,Standard Class,3,283.31,0.1,43.23,764.94,35.13,July,2022,Q3
ORD-00897,2022-08-16,West,Clothing,Corporate,Standard Class,14,82.31,0.1,46.87,1037.11,280.32,August,2022,Q3
ORD-00898,2023-01-07,East,Clothing,Consumer,Standard Class,10,160.58,0.0,18.42,1605.8,148.67,January,2023,Q1
ORD-00899,2023-06-29,South,Furniture,Corporate,First Class,13,465.75,0.0,14.89,6054.75,1086.32,June,2023,Q2
ORD-00900,2022-03-26,South,Electronics,Corporate,Standard Class,19,462.96,0.1,15.14,7916.62,1583.73,March,2022,Q1
ORD-00901,2022-05-08,South,Electronics,Consumer,Standard Class,18,295.52,0.0,9.9,5319.36,1378.78,May,2022,Q2
ORD-00902,2022-03-14,West,Clothing,Corporate,First Class,11,489.3,0.0,24.48,5382.3,614.68,March,2022,Q1
ORD-00903,2023-06-28,North,Clothing,Consumer,Standard Class,13,115.52,0.4,41.63,901.06,63.52,June,2023,Q2
ORD-00904,2023-07-07,South,Food & Beverages,Consumer,Standard Class,5,474.45,0.1,49.37,2135.02,422.1,July,2023,Q3
ORD-00905,2023-03-14,North,Electronics,Consumer,Standard Class,10,358.42,0.3,39.54,2508.94,163.74,March,2023,Q1
ORD-00906,2022-03-03,East,Clothing,Corporate,First Class,5,172.4,0.1,49.43,775.8,174.72,March,2022,Q1
ORD-00907,2022-07-09,North,Food & Beverages,Home Office,Standard Class,9,305.65,0.0,35.32,2750.85,261.45,July,2022,Q3
ORD-00908,2022-03-24,West,Furniture,Consumer,Standard Class,10,311.41,0.1,39.66,2802.69,213.75,March,2022,Q1
ORD-00909,2023-11-30,North,Sports,Corporate,Standard Class,4,11.85,0.0,37.5,47.4,-30.35,November,2023,Q4
ORD-00910,2022-03-10,South,Electronics,Corporate,Second Class,19,145.1,0.0,34.7,2756.9,258.25,March,2022,Q1
ORD-00911,2023-01-10,North,Sports,Corporate,Second Class,15,249.73,0.2,21.13,2996.76,788.02,January,2023,Q1
ORD-00912,2023-10-13,East,Electronics,Consumer,Standard Class,11,246.72,0.0,29.84,2713.92,896.86,October,2023,Q4
ORD-00913,2022-09-16,South,Sports,Home Office,Standard Class,2,251.88,0.0,34.96,503.76,102.81,September,2022,Q3
ORD-00914,2023-07-11,North,Electronics,Consumer,Second Class,15,178.4,0.4,31.77,1605.6,454.17,July,2023,Q3
ORD-00915,2023-03-12,North,Clothing,Corporate,Standard Class,14,94.99,0.3,42.87,930.9,171.24,March,2023,Q1
ORD-00916,2023-03-17,North,Food & Beverages,Home Office,Second Class,11,56.92,0.1,36.69,563.51,17.97,March,2023,Q1
ORD-00917,2023-08-30,East,Furniture,Home Office,Standard Class,4,375.84,0.0,42.0,1503.36,442.76,August,2023,Q3
ORD-00918,2023-11-06,South,Furniture,Corporate,Second Class,18,170.7,0.2,35.87,2458.08,263.9,November,2023,Q4
ORD-00919,2022-06-25,East,Food & Beverages,Corporate,Same Day,12,75.54,0.3,31.28,634.54,135.34,June,2022,Q2
ORD-00920,2022-11-29,West,Furniture,Home Office,Standard Class,7,284.38,0.2,20.36,1592.53,338.37,November,2022,Q4
ORD-00921,2023-11-26,West,Clothing,Corporate,Standard Class,1,367.4,0.2,9.18,293.92,82.02,November,2023,Q4
ORD-00922,2023-08-14,North,Furniture,Consumer,Standard Class,17,421.62,0.0,6.95,7167.54,1558.51,August,2023,Q3
ORD-00923,2022-04-11,East,Electronics,Home Office,Standard Class,3,298.47,0.2,46.09,716.33,101.39,April,2022,Q2
ORD-00924,2023-12-05,East,Electronics,Consumer,First Class,16,81.34,0.2,8.06,1041.15,306.36,December,2023,Q4
ORD-00925,2023-01-20,South,Food & Beverages,Consumer,Standard Class,5,287.25,0.0,31.13,1436.25,285.52,January,2023,Q1
ORD-00926,2023-10-24,East,Electronics,Corporate,First Class,9,447.07,0.0,10.15,4023.63,1171.49,October,2023,Q4
ORD-00927,2022-12-13,North,Food & Beverages,Corporate,First Class,15,166.18,0.2,22.95,1994.16,510.81,December,2022,Q4
ORD-00928,2023-12-09,East,Sports,Corporate,Standard Class,19,198.08,0.1,8.03,3387.17,674.07,December,2023,Q4
ORD-00929,2022-08-09,South,Clothing,Consumer,Standard Class,2,249.47,0.0,15.63,498.94,46.35,August,2022,Q3
ORD-00930,2023-11-27,West,Clothing,Home Office,First Class,16,369.29,0.2,40.52,4726.91,355.24,November,2023,Q4
ORD-00931,2023-01-16,South,Sports,Home Office,Standard Class,12,177.11,0.0,38.75,2125.32,533.7,January,2023,Q1
ORD-00932,2023-09-25,South,Electronics,Corporate,Standard Class,9,251.48,0.0,21.98,2263.32,618.26,September,2023,Q3
ORD-00933,2023-07-06,West,Clothing,Consumer,First Class,11,296.45,0.0,8.71,3260.95,624.48,July,2023,Q3
ORD-00934,2022-08-26,West,Electronics,Corporate,Second Class,13,373.32,0.0,26.76,4853.16,1313.88,August,2022,Q3
ORD-00935,2022-06-15,North,Electronics,Home Office,Second Class,14,222.59,0.4,40.19,1869.76,564.9,June,2022,Q2
ORD-00936,2022-08-24,South,Sports,Consumer,Same Day,12,446.84,0.3,48.0,3753.46,549.05,August,2022,Q3
ORD-00937,2022-07-26,South,Food & Beverages,Corporate,Second Class,14,292.68,0.0,13.71,4097.52,313.03,July,2022,Q3
ORD-00938,2023-04-29,West,Food & Beverages,Corporate,Standard Class,11,457.74,0.0,23.5,5035.14,1024.3,April,2023,Q2
ORD-00939,2022-12-24,South,Clothing,Consumer,Same Day,4,388.26,0.1,39.84,1397.74,51.55,December,2022,Q4
ORD-00940,2023-03-14,West,Electronics,Corporate,Standard Class,12,400.42,0.1,24.16,4324.54,239.11,March,2023,Q1
ORD-00941,2022-08-07,North,Electronics,Consumer,First Class,1,197.15,0.2,39.39,157.72,-7.16,August,2022,Q3
ORD-00942,2023-07-29,South,Electronics,Corporate,Second Class,10,495.46,0.0,36.0,4954.6,1583.31,July,2023,Q3
ORD-00943,2022-05-19,East,Clothing,Consumer,Second Class,6,191.82,0.0,25.17,1150.92,344.26,May,2022,Q2
ORD-00944,2023-07-07,West,Electronics,Consumer,First Class,18,46.91,0.0,30.04,844.38,83.91,July,2023,Q3
ORD-00945,2023-11-14,North,Clothing,Corporate,Standard Class,10,150.6,0.0,30.65,1506.0,462.04,November,2023,Q4
ORD-00946,2023-04-08,West,Furniture,Corporate,Second Class,8,300.05,0.4,43.18,1440.24,242.19,April,2023,Q2
ORD-00947,2022-09-25,North,Electronics,Corporate,Standard Class,7,256.78,0.1,14.67,1617.71,301.31,September,2022,Q3
ORD-00948,2023-01-15,West,Electronics,Corporate,Standard Class,11,422.69,0.3,26.38,3254.71,531.26,January,2023,Q1
ORD-00949,2022-11-25,North,Food & Beverages,Consumer,Second Class,15,223.72,0.1,3.12,3020.22,820.59,November,2022,Q4
ORD-00950,2022-04-06,West,Electronics,Consumer,First Class,9,493.88,0.1,3.36,4000.43,543.82,April,2022,Q2
ORD-00951,2023-08-23,South,Food & Beverages,Consumer,Standard Class,12,25.89,0.1,15.22,279.61,65.4,August,2023,Q3
ORD-00952,2022-03-11,North,Furniture,Corporate,Standard Class,12,64.03,0.0,35.73,768.36,87.24,March,2022,Q1
ORD-00953,2022-07-06,East,Electronics,Corporate,Standard Class,11,43.45,0.1,39.2,430.16,68.39,July,2022,Q3
ORD-00954,2022-03-06,West,Food & Beverages,Consumer,Standard Class,2,374.31,0.2,44.25,598.9,94.94,March,2022,Q1
ORD-00955,2022-06-09,North,Sports,Home Office,Standard Class,1,257.96,0.0,34.34,257.96,37.4,June,2022,Q2
ORD-00956,2023-10-01,East,Clothing,Consumer,Second Class,19,104.83,0.2,12.86,1593.42,447.48,October,2023,Q4
ORD-00957,2022-11-09,North,Clothing,Corporate,Standard Class,8,149.92,0.4,4.95,719.62,174.96,November,2022,Q4
ORD-00958,2022-09-09,North,Clothing,Home Office,First Class,14,191.84,0.0,23.89,2685.76,822.81,September,2022,Q3
ORD-00959,2022-07-16,North,Furniture,Corporate,Second Class,13,369.63,0.3,32.08,3363.63,920.05,July,2022,Q3
ORD-00960,2023-07-13,South,Electronics,Home Office,Standard Class,7,41.25,0.2,7.12,231.0,48.18,July,2023,Q3
ORD-00961,2023-01-11,West,Electronics,Corporate,Standard Class,18,486.9,0.0,8.66,8764.2,1807.47,January,2023,Q1
ORD-00962,2023-08-10,North,Electronics,Consumer,First Class,19,198.65,0.0,6.7,3774.35,835.54,August,2023,Q3
ORD-00963,2023-09-16,West,Electronics,Corporate,Standard Class,19,270.15,0.2,41.38,4106.28,977.46,September,2023,Q3
ORD-00964,2023-04-17,South,Electronics,Corporate,First Class,10,395.34,0.4,44.13,2372.04,753.7,April,2023,Q2
ORD-00965,2023-05-08,North,Electronics,Consumer,Standard Class,4,211.4,0.0,34.25,845.6,71.49,May,2023,Q2
ORD-00966,2022-02-22,East,Electronics,Corporate,Second Class,1,423.85,0.1,4.25,381.46,42.16,February,2022,Q1
ORD-00967,2023-02-20,West,Furniture,Consumer,Same Day,17,154.83,0.1,9.19,2368.9,400.97,February,2023,Q1
ORD-00968,2023-05-22,North,Sports,Home Office,Same Day,13,186.04,0.3,48.5,1692.96,218.51,May,2023,Q2
ORD-00969,2023-08-30,East,Electronics,Consumer,Second Class,3,336.53,0.0,18.89,1009.59,292.51,August,2023,Q3
ORD-00970,2022-08-19,South,Furniture,Consumer,Standard Class,11,355.72,0.1,28.7,3521.63,280.79,August,2022,Q3
ORD-00971,2022-01-28,East,Furniture,Corporate,Second Class,1,298.0,0.0,13.35,298.0,26.71,January,2022,Q1
ORD-00972,2023-12-30,North,Food & Beverages,Consumer,First Class,2,350.53,0.0,23.41,701.06,83.64,December,2023,Q4
ORD-00973,2023-12-17,South,Electronics,Consumer,Second Class,5,363.33,0.0,25.18,1816.65,151.51,December,2023,Q4
ORD-00974,2023-03-14,South,Furniture,Consumer,Standard Class,14,110.79,0.2,22.45,1240.85,302.61,March,2023,Q1
ORD-00975,2022-02-24,North,Clothing,Consumer,Standard Class,3,267.89,0.0,30.91,803.67,192.41,February,2022,Q1
ORD-00976,2022-03-14,West,Clothing,Corporate,Standard Class,12,112.86,0.3,21.04,948.02,294.2,March,2022,Q1
ORD-00977,2023-03-01,North,Food & Beverages,Consumer,First Class,19,404.88,0.1,39.07,6923.45,721.57,March,2023,Q1
ORD-00978,2022-08-08,South,Food & Beverages,Corporate,Standard Class,12,37.76,0.2,9.9,362.5,14.76,August,2022,Q3
ORD-00979,2022-04-20,North,Electronics,Consumer,Second Class,10,10.58,0.0,41.22,105.8,-14.95,April,2022,Q2
ORD-00980,2022-08-04,West,Electronics,Consumer,Standard Class,13,431.37,0.0,19.81,5607.81,753.93,August,2022,Q3
ORD-00981,2022-09-28,South,Sports,Consumer,Standard Class,18,323.8,0.2,13.96,4662.72,457.57,September,2022,Q3
ORD-00982,2022-01-14,North,Electronics,Corporate,First Class,11,269.18,0.1,35.61,2664.88,194.26,January,2022,Q1
ORD-00983,2022-01-08,East,Furniture,Home Office,Second Class,16,137.23,0.0,45.57,2195.68,407.1,January,2022,Q1
ORD-00984,2023-06-18,North,Furniture,Home Office,Standard Class,4,308.93,0.3,23.96,865.0,131.82,June,2023,Q2
ORD-00985,2022-12-10,West,Clothing,Corporate,Second Class,3,448.37,0.0,41.02,1345.11,213.04,December,2022,Q4
ORD-00986,2022-10-12,North,Electronics,Home Office,Second Class,4,407.89,0.0,45.63,1631.56,446.75,October,2022,Q4
ORD-00987,2022-09-28,East,Clothing,Corporate,Standard Class,2,432.93,0.2,32.34,692.69,97.57,September,2022,Q3
ORD-00988,2023-04-19,East,Clothing,Consumer,Second Class,13,379.5,0.0,13.23,4933.5,1041.24,April,2023,Q2
ORD-00989,2022-09-04,East,Electronics,Home Office,First Class,11,466.24,0.0,45.16,5128.64,484.08,September,2022,Q3
ORD-00990,2022-07-08,South,Clothing,Consumer,Standard Class,6,377.52,0.1,12.87,2038.61,648.71,July,2022,Q3
ORD-00991,2022-06-16,East,Furniture,Consumer,Standard Class,6,154.39,0.0,47.32,926.34,187.24,June,2022,Q2
ORD-00992,2023-06-20,North,Electronics,Consumer,Standard Class,7,276.8,0.1,23.76,1743.84,536.48,June,2023,Q2
ORD-00993,2023-04-05,East,Food & Beverages,Corporate,Standard Class,10,283.45,0.0,12.78,2834.5,877.14,April,2023,Q2
ORD-00994,2023-04-17,South,Electronics,Consumer,Standard Class,8,305.99,0.3,5.07,1713.54,218.27,April,2023,Q2
ORD-00995,2023-03-02,North,Furniture,Consumer,Standard Class,9,273.41,0.1,23.11,2214.62,536.04,March,2023,Q1
ORD-00996,2022-09-01,West,Clothing,Corporate,Same Day,14,203.68,0.1,29.44,2566.37,197.45,September,2022,Q3
ORD-00997,2023-12-10,East,Electronics,Consumer,Standard Class,14,15.91,0.2,26.12,178.19,-1.45,December,2023,Q4
ORD-00998,2022-09-26,South,Clothing,Home Office,Standard Class,11,92.09,0.1,45.98,911.69,179.99,September,2022,Q3
ORD-00999,2022-01-30,North,Food & Beverages,Consumer,Standard Class,17,392.69,0.0,20.49,6675.73,2091.19,January,2022,Q1
ORD-01000,2022-04-04,East,Clothing,Consumer,Second Class,12,325.49,0.4,5.05,2343.53,330.41,April,2022,Q2
ORD-01001,2023-06-12,North,Furniture,Consumer,Standard Class,10,343.83,0.2,25.73,2750.64,269.91,June,2023,Q2
ORD-01002,2023-05-06,West,Electronics,Consumer,Standard Class,19,303.38,0.2,37.5,4611.38,1312.77,May,2023,Q2
ORD-01003,2022-12-21,North,Furniture,Consumer,Standard Class,15,280.46,0.0,29.11,4206.9,607.66,December,2022,Q4
ORD-01004,2023-11-24,North,Electronics,Consumer,Second Class,1,270.29,0.2,37.69,216.23,-23.08,November,2023,Q4
ORD-01005,2023-03-11,East,Furniture,Consumer,Standard Class,3,456.01,0.2,31.92,1094.42,182.21,March,2023,Q1
ORD-01006,2023-05-15,North,Food & Beverages,Consumer,Same Day,7,264.45,0.0,45.26,1851.15,275.86,May,2023,Q2
ORD-01007,2022-12-25,East,Sports,Consumer,Standard Class,3,154.5,0.0,22.67,463.5,21.54,December,2022,Q4
ORD-01008,2022-02-05,East,Clothing,Consumer,Second Class,8,310.83,0.4,16.96,1491.98,420.0,February,2022,Q1
ORD-01009,2022-03-17,North,Sports,Consumer,Standard Class,18,278.95,0.1,8.1,4518.99,1457.44,March,2022,Q1
ORD-01010,2023-07-28,South,Electronics,Consumer,First Class,7,41.66,0.2,37.48,233.3,15.37,July,2023,Q3
ORD-01011,2023-04-20,West,Clothing,Corporate,Second Class,18,373.35,0.0,18.77,6720.3,974.51,April,2023,Q2
ORD-01012,2022-03-14,North,Furniture,Corporate,Standard Class,2,408.23,0.0,48.28,816.46,161.23,March,2022,Q1
ORD-01013,2023-11-26,South,Furniture,Consumer,Standard Class,4,469.39,0.2,39.42,1502.05,320.64,November,2023,Q4
ORD-01014,2022-03-01,West,Clothing,Consumer,Standard Class,6,114.92,0.3,46.56,482.66,18.88,March,2022,Q1
ORD-01015,2022-06-15,East,Clothing,Corporate,First Class,17,201.72,0.1,20.75,3086.32,569.12,June,2022,Q2
ORD-01016,2022-03-02,South,Clothing,Corporate,Standard Class,1,461.69,0.1,17.59,415.52,50.13,March,2022,Q1
ORD-01017,2023-06-17,East,Sports,Consumer,Standard Class,2,157.71,0.0,41.57,315.42,29.2,June,2023,Q2
ORD-01018,2023-06-02,South,Clothing,Consumer,Same Day,13,219.9,0.3,31.88,2001.09,658.63,June,2023,Q2
ORD-01019,2023-11-02,West,Clothing,Corporate,First Class,16,12.41,0.1,4.79,178.7,23.07,November,2023,Q4
ORD-01020,2022-06-01,East,Electronics,Home Office,Standard Class,17,78.83,0.1,37.92,1206.1,84.7,June,2022,Q2
ORD-01021,2023-02-27,South,Furniture,Home Office,Standard Class,10,268.53,0.1,6.28,2416.77,404.94,February,2023,Q1
ORD-01022,2023-06-01,North,Sports,Home Office,Standard Class,12,444.04,0.0,41.37,5328.48,892.75,June,2023,Q2
ORD-01023,2023-12-03,West,Sports,Corporate,Standard Class,8,490.26,0.2,4.94,3137.66,967.02,December,2023,Q4
ORD-01024,2022-01-05,South,Clothing,Corporate,Standard Class,3,55.97,0.1,44.73,151.12,-27.78,January,2022,Q1
ORD-01025,2023-06-24,North,Electronics,Corporate,Standard Class,13,348.06,0.1,24.19,4072.3,1022.09,June,2023,Q2
ORD-01026,2023-10-06,South,Furniture,Corporate,Second Class,19,496.11,0.1,30.84,8483.48,2838.17,October,2023,Q4
ORD-01027,2022-10-19,East,Furniture,Consumer,Second Class,1,154.93,0.1,25.54,139.44,8.61,October,2022,Q4
ORD-01028,2023-02-13,South,Furniture,Consumer,Standard Class,7,136.8,0.1,28.51,861.84,156.05,February,2023,Q1
ORD-01029,2022-02-20,East,Clothing,Consumer,Second Class,2,387.62,0.1,22.58,697.72,204.8,February,2022,Q1
ORD-01030,2023-02-02,South,Clothing,Consumer,Standard Class,4,323.51,0.2,24.89,1035.23,320.47,February,2023,Q1
ORD-01031,2022-05-20,North,Food & Beverages,Consumer,Standard Class,1,84.33,0.0,38.65,84.33,-12.12,May,2022,Q2
ORD-01032,2023-03-04,South,Furniture,Consumer,Standard Class,12,474.06,0.1,13.63,5119.85,864.8,March,2023,Q1
ORD-01033,2022-02-16,East,Furniture,Corporate,Standard Class,14,367.65,0.1,18.3,4632.39,538.54,February,2022,Q1
ORD-01034,2023-10-02,East,Furniture,Home Office,Standard Class,13,469.34,0.3,9.99,4270.99,816.59,October,2023,Q4
ORD-01035,2023-04-12,West,Clothing,Home Office,Standard Class,8,317.02,0.2,37.63,2028.93,381.55,April,2023,Q2
ORD-01036,2022-03-12,North,Food & Beverages,Corporate,Standard Class,19,496.27,0.0,23.55,9429.13,2709.5,March,2022,Q1
ORD-01037,2023-05-12,East,Clothing,Home Office,Same Day,5,82.82,0.2,6.08,331.28,24.26,May,2023,Q2
ORD-01038,2022-11-22,South,Clothing,Consumer,First Class,8,195.06,0.1,27.25,1404.43,205.2,November,2022,Q4
ORD-01039,2022-12-20,South,Clothing,Corporate,Standard Class,2,50.53,0.0,42.47,101.06,-25.18,December,2022,Q4
ORD-01040,2022-09-27,North,Furniture,Home Office,Standard Class,3,340.17,0.0,14.04,1020.51,73.53,September,2022,Q3
ORD-01041,2022-10-03,South,Food & Beverages,Corporate,Second Class,13,197.77,0.2,37.97,2056.81,299.85,October,2022,Q4
ORD-01042,2022-04-13,South,Food & Beverages,Consumer,Standard Class,15,166.84,0.0,26.6,2502.6,427.39,April,2022,Q2
ORD-01043,2022-09-30,East,Furniture,Consumer,Second Class,3,166.62,0.2,11.15,399.89,62.76,September,2022,Q3
ORD-01044,2023-11-07,North,Sports,Consumer,Second Class,19,231.13,0.0,30.88,4391.47,1474.22,November,2023,Q4
ORD-01045,2023-01-05,South,Clothing,Corporate,Second Class,1,43.43,0.4,34.8,26.06,-27.84,January,2023,Q1
ORD-01046,2022-11-27,North,Food & Beverages,Corporate,Second Class,7,13.12,0.3,9.39,64.29,-2.97,November,2022,Q4
ORD-01047,2023-09-04,East,Food & Beverages,Home Office,Standard Class,6,272.55,0.2,32.27,1308.24,118.07,September,2023,Q3
ORD-01048,2023-02-25,West,Food & Beverages,Corporate,First Class,1,322.38,0.0,34.49,322.38,3.63,February,2023,Q1
ORD-01049,2022-11-22,South,Food & Beverages,Corporate,First Class,13,68.73,0.0,41.12,893.49,83.26,November,2022,Q4
ORD-01050,2022-01-06,South,Clothing,Corporate,First Class,5,496.07,0.0,41.61,2480.35,738.36,January,2022,Q1
ORD-01051,2022-10-11,East,Food & Beverages,Consumer,Second Class,18,359.46,0.1,31.98,5823.25,1734.57,October,2022,Q4
ORD-01052,2022-12-10,East,Electronics,Consumer,Standard Class,5,320.77,0.3,31.33,1122.7,172.31,December,2022,Q4
ORD-01053,2023-09-18,North,Clothing,Corporate,First Class,18,111.86,0.1,48.03,1812.13,513.06,September,2023,Q3
ORD-01054,2022-02-05,South,Electronics,Corporate,Standard Class,1,442.36,0.0,18.18,442.36,71.24,February,2022,Q1
ORD-01055,2023-04-22,West,Electronics,Home Office,Standard Class,11,266.92,0.2,8.16,2348.9,421.92,April,2023,Q2
ORD-01056,2023-07-04,North,Clothing,Corporate,Second Class,12,424.29,0.0,9.75,5091.48,1466.94,July,2023,Q3
ORD-01057,2023-03-07,North,Clothing,Consumer,Standard Class,15,211.95,0.1,28.12,2861.32,570.45,March,2023,Q1
ORD-01058,2023-03-31,South,Clothing,Consumer,Standard Class,7,192.82,0.0,29.61,1349.74,202.65,March,2023,Q1
ORD-01059,2022-04-08,South,Electronics,Consumer,Second Class,11,175.98,0.2,49.43,1548.62,91.43,April,2022,Q2
ORD-01060,2022-11-21,North,Electronics,Consumer,Standard Class,1,144.94,0.0,45.41,144.94,-26.63,November,2022,Q4
ORD-01061,2023-06-15,South,Furniture,Consumer,Standard Class,6,12.01,0.1,32.23,64.85,-19.7,June,2023,Q2
ORD-01062,2023-07-10,East,Clothing,Consumer,Second Class,9,484.67,0.0,25.22,4362.03,1248.4,July,2023,Q3
ORD-01063,2023-09-03,South,Furniture,Corporate,Standard Class,15,103.93,0.2,12.85,1247.16,80.41,September,2023,Q3
ORD-01064,2022-05-26,East,Sports,Corporate,Standard Class,18,157.13,0.1,16.38,2545.51,706.68,May,2022,Q2
ORD-01065,2022-11-22,North,Clothing,Home Office,First Class,2,107.73,0.1,15.61,193.91,2.92,November,2022,Q4
ORD-01066,2023-12-21,North,Electronics,Corporate,Standard Class,2,154.01,0.1,15.58,277.22,41.3,December,2023,Q4
ORD-01067,2023-02-13,South,Clothing,Consumer,Standard Class,2,83.76,0.1,44.12,150.77,-8.85,February,2023,Q1
ORD-01068,2023-04-23,East,Sports,Consumer,Standard Class,4,50.31,0.0,34.68,201.24,-11.49,April,2023,Q2
ORD-01069,2022-04-24,North,Furniture,Consumer,Second Class,15,280.2,0.0,13.36,4203.0,885.37,April,2022,Q2
ORD-01070,2022-06-12,South,Electronics,Corporate,Standard Class,11,452.81,0.4,30.36,2988.55,539.39,June,2022,Q2
ORD-01071,2023-09-05,North,Clothing,Home Office,Standard Class,12,285.22,0.0,28.43,3422.64,775.48,September,2023,Q3
ORD-01072,2023-04-11,East,Food & Beverages,Corporate,Standard Class,6,228.01,0.4,10.19,820.84,176.85,April,2023,Q2
ORD-01073,2022-04-13,West,Electronics,Home Office,Standard Class,7,326.51,0.4,31.26,1371.34,236.68,April,2022,Q2
ORD-01074,2022-10-17,North,Food & Beverages,Corporate,First Class,16,489.49,0.0,25.6,7831.84,1315.87,October,2022,Q4
ORD-01075,2022-10-12,East,Clothing,Consumer,Standard Class,11,210.19,0.0,25.08,2312.09,571.94,October,2022,Q4
ORD-01076,2022-05-21,West,Clothing,Consumer,Standard Class,4,223.61,0.0,23.94,894.44,267.72,May,2022,Q2
ORD-01077,2022-09-05,North,Sports,Corporate,Second Class,13,446.26,0.0,22.3,5801.38,1627.48,September,2022,Q3
ORD-01078,2023-12-31,North,Clothing,Corporate,Standard Class,15,187.89,0.0,33.22,2818.35,121.47,December,2023,Q4
ORD-01079,2023-12-16,East,Furniture,Consumer,Standard Class,8,23.13,0.0,20.93,185.04,-1.79,December,2023,Q4
ORD-01080,2023-06-13,East,Electronics,Consumer,Standard Class,11,293.37,0.0,18.55,3227.07,997.62,June,2023,Q2
ORD-01081,2023-06-30,North,Clothing,Corporate,Second Class,8,216.05,0.3,18.95,1209.88,213.4,June,2023,Q2
ORD-01082,2023-08-17,East,Furniture,Corporate,Second Class,11,57.57,0.0,7.85,633.27,167.79,August,2023,Q3
ORD-01083,2023-06-21,West,Clothing,Consumer,First Class,15,287.24,0.1,37.99,3877.74,1183.15,June,2023,Q2
ORD-01084,2023-01-07,North,Furniture,Consumer,Second Class,9,262.21,0.2,5.96,1887.91,462.65,January,2023,Q1
ORD-01085,2022-09-14,West,Sports,Consumer,Standard Class,15,301.78,0.0,29.79,4526.7,616.68,September,2022,Q3
ORD-01086,2023-12-19,West,Clothing,Corporate,Standard Class,15,389.33,0.1,12.22,5255.96,779.29,December,2023,Q4
ORD-01087,2023-08-09,West,Clothing,Consumer,First Class,11,403.63,0.1,8.08,3995.94,1134.34,August,2023,Q3
ORD-01088,2022-04-01,West,Food & Beverages,Consumer,First Class,4,492.65,0.1,23.93,1773.54,421.72,April,2022,Q2
ORD-01089,2023-09-22,West,Furniture,Consumer,Standard Class,11,115.3,0.1,48.82,1141.47,16.52,September,2023,Q3
ORD-01090,2022-10-31,West,Furniture,Consumer,Standard Class,17,234.89,0.1,16.0,3593.82,563.26,October,2022,Q4
